0,-578,-1053,1271,-15,-25,-4,337,692,-680
0,-578,-1053,1271,-15,-25,-4,336,692,-681
0,-579,-1058,1272,-18,-10,-4,336,692,-680
0,-579,-1058,1272,-18,-10,-4,336,691,-680
0,-588,-1063,1264,-15,-6,-2,336,692,-680
0,-588,-1063,1264,-15,-6,-2,336,692,-681
0,-590,-1062,1253,-12,-13,-5,336,692,-681
0,-590,-1062,1253,-12,-13,-5,336,692,-681
0,-587,-1067,1252,-7,-25,-9,336,692,-681
0,-587,-1067,1252,-7,-25,-9,336,692,-681
0,-573,-1064,1263,0,-25,-10,335,691,-682
0,-573,-1064,1263,0,-25,-10,335,692,-683
0,-573,-1073,1267,4,-18,-12,335,692,-683
0,-573,-1073,1267,4,-18,-12,335,692,-682
0,-568,-1070,1261,10,-12,-7,335,691,-682
0,-568,-1070,1261,10,-12,-7,335,692,-681
0,-557,-1070,1256,15,-7,-4,334,692,-681
0,-557,-1070,1256,15,-7,-4,335,691,-681
0,-555,-1063,1269,13,0,1,334,692,-682
0,-555,-1063,1269,13,0,1,335,692,-682
0,-561,-1061,1282,12,8,2,335,692,-682
0,-561,-1061,1282,12,8,2,335,693,-682
0,-579,-1062,1283,12,7,-1,335,693,-682
0,-579,-1062,1283,12,7,-1,334,693,-682
0,-573,-1064,1280,11,2,-1,333,693,-682
0,-573,-1064,1280,11,2,-1,333,692,-682
0,-571,-1059,1279,4,2,-2,333,692,-682
0,-571,-1059,1279,4,2,-2,333,692,-682
0,-582,-1052,1269,0,-8,-2,333,692,-682
0,-582,-1052,1269,0,-8,-2,334,692,-682
0,-574,-1048,1271,-5,-20,-6,333,692,-684
0,-574,-1048,1271,-5,-20,-6,333,693,-684
0,-571,-1057,1269,-11,-19,-7,333,692,-685
0,-571,-1057,1269,-11,-19,-7,333,692,-684
0,-565,-1064,1264,-14,-14,-2,333,692,-684
0,-565,-1064,1264,-14,-14,-2,333,692,-685
0,-560,-1070,1265,-9,-8,2,333,693,-686
0,-560,-1070,1265,-9,-8,2,333,692,-685
0,-560,-1073,1270,-1,0,4,332,692,-685
0,-560,-1073,1270,-1,0,4,333,692,-685
0,-571,-1069,1270,0,9,4,333,692,-685
0,-571,-1069,1270,0,9,4,333,693,-684
0,-582,-1065,1264,2,6,2,334,693,-684
0,-582,-1065,1264,2,6,2,334,693,-684
0,-580,-1055,1267,1,-3,2,333,693,-683
0,-580,-1055,1267,1,-3,2,333,693,-684
0,-564,-1058,1269,0,0,1,333,693,-684
0,-564,-1058,1269,0,0,1,333,693,-685
0,-566,-1056,1269,-1,8,3,333,693,-685
0,-566,-1056,1269,-1,8,3,334,693,-685
0,-580,-1067,1268,1,10,3,334,694,-685
