8,-1808,-2238,-1877,1230,-974,-492,641,785,-157
8,-1950,-2368,-2048,1699,-993,-673,639,786,-163
8,-1950,-2368,-2048,1699,-993,-673,636,786,-170
8,-2293,-2465,-2119,1975,-1121,-780,634,787,-178
8,-2293,-2465,-2119,1975,-1121,-780,631,788,-187
8,-2506,-2545,-2147,1801,-1075,-721,627,789,-196
8,-2506,-2545,-2147,1801,-1075,-721,624,789,-204
8,-2506,-2545,-2147,1801,-1075,-721,620,790,-213
8,-2607,-2786,-2189,1476,-680,-628,617,790,-221
8,-2607,-2786,-2189,1476,-680,-628,613,791,-229
8,-2708,-3054,-2272,1034,12,-504,610,791,-236
8,-2708,-3054,-2272,1034,12,-504,608,791,-242
8,-2651,-3222,-2406,500,663,-562,605,791,-247
8,-2651,-3222,-2406,500,663,-562,602,792,-249
8,-2615,-3304,-2644,-179,914,-759,600,792,-250
8,-2615,-3304,-2644,-179,914,-759,598,793,-251
8,-2567,-3023,-2633,-647,558,-462,596,794,-251
8,-2567,-3023,-2633,-647,558,-462,594,795,-251
8,-2202,-2652,-2540,-641,-169,7,593,795,-250
8,-2202,-2652,-2540,-641,-169,7,592,796,-248
8,-1571,-1836,-1687,-641,-939,358,591,796,-246
8,-1571,-1836,-1687,-641,-939,358,592,796,-245
8,-570,-753,-86,-811,-1378,621,592,797,-242
8,-570,-753,-86,-811,-1378,621,593,797,-240
8,659,484,1139,-811,-1078,712,595,797,-237
8,659,484,1139,-811,-1078,712,597,796,-235
8,1780,966,292,-385,-746,478,598,796,-233
8,1780,966,292,-385,-746,478,600,796,-232
8,1901,1325,-186,170,-166,116,601,795,-231
8,1901,1325,-186,170,-166,116,603,795,-231
8,1005,1492,-284,445,-250,-37,604,794,-231
8,1005,1492,-284,445,-250,-37,604,794,-232
8,637,1026,190,578,-37,-133,605,794,-233
8,637,1026,190,578,-37,-133,605,794,-234
8,678,351,306,220,234,-40,605,794,-235
8,678,351,306,220,234,-40,606,793,-236
8,746,-184,223,82,564,-67,607,793,-237
8,746,-184,223,82,564,-67,607,793,-237
8,738,-255,317,319,1052,-99,608,793,-237
8,738,-255,317,319,1052,-99,609,793,-237
8,677,346,335,177,1631,-70,609,793,-236
8,677,346,335,177,1631,-70,610,794,-235
8,697,-11,414,-172,1803,-51,611,794,-234
8,697,-11,414,-172,1803,-51,612,794,-232
8,635,-44,291,-261,1355,-44,613,794,-230
8,635,-44,291,-261,1355,-44,613,794,-227
8,343,-257,30,-108,745,-34,614,794,-226
8,343,-257,30,-108,745,-34,614,795,-224
8,194,-203,-315,388,132,20,615,795,-224
8,194,-203,-315,388,132,20,616,795,-224
8,307,-179,-513,245,-100,84,617,795,-224
8,307,-179,-513,245,-100,84,617,795,-224
8,502,-215,-529,-75,111,93,618,795,-224
8,502,-215,-529,-75,111,93,619,795,-223
8,505,20,-706,-539,427,136,620,795,-220
8,505,20,-706,-539,427,136,621,794,-216
8,245,322,-1044,-1590,455,308,622,794,-212
8,245,322,-1044,-1590,455,308,623,794,-208
8,-534,-272,-2311,-1093,-247,514,625,793,-205
8,-534,-272,-2311,-1093,-247,514,627,793,-204
8,-2586,-3048,-2985,1134,-1921,251,628,792,-205
8,-2586,-3048,-2985,1134,-1921,251,628,791,-208
8,-3146,-3077,-1246,583,-2739,-9,629,790,-211
8,-3146,-3077,-1246,583,-2739,-9,628,790,-213
8,-3406,-4319,-1104,-293,-2348,-844,626,791,-215
8,-3406,-4319,-1104,-293,-2348,-844,624,791,-216
8,-3692,-5623,-1419,-812,-674,-1002,621,791,-216
8,-3692,-5623,-1419,-812,-674,-1002,619,792,-214
8,-2662,-5660,216,-966,1902,-49,617,792,-211
8,-2662,-5660,216,-966,1902,-49,616,793,-206
8,-2036,-3899,-446,-1495,4808,87,616,793,-198
8,-2036,-3899,-446,-1495,4808,87,617,793,-188
8,-1853,-3202,-575,-2930,4957,838,618,792,-176
8,-1853,-3202,-575,-2930,4957,838,619,790,-164
8,-992,-2630,-287,-1698,2762,755,620,789,-153
8,-992,-2630,-287,-1698,2762,755,621,787,-144
8,-585,-1218,-395,-613,285,12,622,786,-137
8,-585,-1218,-395,-613,285,12,622,785,-130
8,-11,-491,-778,-63,-777,-137,623,785,-125
8,-11,-491,-778,-63,-777,-137,623,785,-122
8,339,20,-945,-358,-545,39,624,784,-118
8,339,20,-945,-358,-545,39,625,783,-114
8,606,90,-660,-938,248,308,626,783,-110
8,606,90,-660,-938,248,308,627,782,-105
