11,-743,-425,1611,34,-204,-70,516,453,-161
11,-807,-378,1565,7,-159,-111,515,452,-164
11,-807,-378,1565,7,-159,-111,513,450,-166
11,-783,-395,1601,-6,-179,-143,511,450,-169
11,-783,-395,1601,-6,-179,-143,508,450,-172
11,-788,-378,1635,-40,-215,-147,504,449,-176
11,-788,-378,1635,-40,-215,-147,501,448,-179
11,-716,-448,1569,-56,-330,-173,497,446,-183
11,-716,-448,1569,-56,-330,-173,493,444,-188
11,-747,-435,1554,-41,-346,-232,490,443,-192
11,-747,-435,1554,-41,-346,-232,485,442,-196
11,-731,-412,1540,39,-230,-275,482,440,-202
11,-731,-412,1540,39,-230,-275,477,439,-206
11,-694,-458,1581,95,-144,-340,472,437,-211
11,-694,-458,1581,95,-144,-340,468,436,-216
11,-681,-478,1607,78,-179,-385,463,434,-220
11,-681,-478,1607,78,-179,-385,458,433,-225
11,-659,-458,1574,106,-110,-418,453,431,-230
11,-659,-458,1574,106,-110,-418,447,429,-236
11,-659,-531,1594,137,-40,-453,442,427,-242
11,-659,-531,1594,137,-40,-453,437,424,-247
11,-649,-556,1629,135,-24,-481,431,422,-253
11,-649,-556,1629,135,-24,-481,425,419,-259
11,-690,-541,1587,116,-25,-506,420,417,-265
11,-690,-541,1587,116,-25,-506,415,414,-270
11,-633,-571,1568,108,-6,-534,409,410,-275
11,-633,-571,1568,108,-6,-534,404,407,-279
11,-575,-615,1571,122,-7,-549,400,404,-285
11,-575,-615,1571,122,-7,-549,394,401,-290
11,-575,-615,1571,122,-7,-549,390,397,-295
11,-602,-628,1540,171,34,-545,385,393,-300
11,-602,-628,1540,171,34,-545,381,389,-304
11,-642,-636,1482,248,87,-560,377,385,-309
11,-642,-636,1482,248,87,-560,374,380,-313
11,-639,-667,1512,300,149,-580,371,376,-318
11,-639,-667,1512,300,149,-580,368,372,-322
11,-593,-668,1539,337,182,-579,365,368,-326
11,-593,-668,1539,337,182,-579,362,363,-330
11,-570,-680,1534,367,228,-574,359,358,-334
11,-570,-680,1534,367,228,-574,357,352,-338
11,-612,-709,1514,393,284,-570,356,347,-341
11,-612,-709,1514,393,284,-570,354,343,-344
11,-610,-708,1527,405,344,-564,353,338,-347
11,-610,-708,1527,405,344,-564,352,333,-349
11,-572,-704,1545,401,386,-546,351,329,-352
11,-572,-704,1545,401,386,-546,350,324,-354
11,-578,-731,1499,398,393,-520,350,320,-355
11,-578,-731,1499,398,393,-520,349,317,-358
11,-635,-718,1457,445,435,-517,349,312,-360
11,-635,-718,1457,445,435,-517,349,309,-361
11,-600,-736,1464,503,504,-512,349,306,-362
11,-600,-736,1464,503,504,-512,349,303,-363
11,-616,-745,1470,533,487,-495,349,300,-364
11,-616,-745,1470,533,487,-495,350,297,-366
11,-716,-717,1459,558,457,-498,350,293,-367
11,-716,-717,1459,558,457,-498,350,289,-369
11,-680,-736,1486,545,398,-503,351,286,-370
11,-680,-736,1486,545,398,-503,351,283,-370
11,-631,-731,1515,510,355,-514,352,280,-371
11,-631,-731,1515,510,355,-514,351,277,-372
11,-658,-753,1486,476,334,-526,351,275,-373
11,-658,-753,1486,476,334,-526,352,273,-374
11,-616,-746,1476,483,425,-533,352,271,-375
11,-616,-746,1476,483,425,-533,352,268,-376
11,-630,-747,1449,498,454,-519,351,266,-377
11,-630,-747,1449,498,454,-519,352,264,-377
11,-662,-751,1446,493,417,-505,352,262,-378
11,-662,-751,1446,493,417,-505,351,261,-379
11,-654,-737,1488,473,409,-493,351,259,-381
11,-654,-737,1488,473,409,-493,352,257,-381
11,-661,-756,1464,451,403,-483,352,255,-381
11,-661,-756,1464,451,403,-483,352,253,-382
11,-681,-762,1464,423,378,-490,351,251,-382
11,-681,-762,1464,423,378,-490,351,249,-382
11,-674,-773,1455,403,404,-504,351,248,-383
11,-674,-773,1455,403,404,-504,351,246,-384
11,-671,-788,1448,390,398,-502,351,245,-385
11,-671,-788,1448,390,398,-502,350,244,-386
11,-700,-766,1454,348,327,-480,350,243,-387
11,-700,-766,1454,348,327,-480,350,242,-387
11,-640,-785,1414,344,317,-455,349,240,-388
