2,-493,-1576,681,-559,-131,-969,625,612,-449
2,-493,-1576,681,-559,-131,-969,622,614,-447
2,-540,-1584,677,-388,-137,-744,618,619,-447
2,-540,-1584,677,-388,-137,-744,615,621,-447
2,-532,-1523,656,-215,-136,-540,612,623,-447
2,-532,-1523,656,-215,-136,-540,609,623,-446
2,-580,-1483,604,-82,-115,-283,607,625,-446
2,-580,-1483,604,-82,-115,-283,604,626,-447
2,-711,-1700,533,-2,-217,-36,602,626,-448
2,-711,-1700,533,-2,-217,-36,600,626,-449
2,-873,-2027,432,118,-467,227,598,625,-450
2,-873,-2027,432,118,-467,227,595,624,-451
2,-937,-2195,254,227,-808,502,593,622,-455
2,-937,-2195,254,227,-808,502,591,621,-457
2,-915,-2507,95,323,-1160,759,589,619,-461
2,-915,-2507,95,323,-1160,759,587,616,-464
2,-871,-2865,-11,463,-1407,1032,584,614,-467
2,-871,-2865,-11,463,-1407,1032,582,610,-470
2,-870,-3204,-114,605,-1579,1270,580,606,-474
2,-870,-3204,-114,605,-1579,1270,578,601,-478
2,-1074,-3613,-37,741,-1743,1496,576,596,-482
2,-1074,-3613,-37,741,-1743,1496,575,590,-486
2,-1084,-3346,-202,787,-1864,1822,573,584,-491
2,-1084,-3346,-202,787,-1864,1822,572,576,-495
2,-918,-2984,-581,928,-1991,2101,571,568,-500
2,-918,-2984,-581,928,-1991,2101,571,557,-505
2,-855,-2842,-725,1154,-2221,2368,569,545,-508
2,-855,-2842,-725,1154,-2221,2368,567,530,-508
2,-801,-2826,-670,1301,-2635,2551,563,515,-507
2,-801,-2826,-670,1301,-2635,2551,555,503,-505
2,-731,-2887,-584,1311,-3037,2747,545,495,-503
2,-731,-2887,-584,1311,-3037,2747,534,489,-501
2,-428,-2891,-548,1272,-2971,3007,525,487,-500
2,-428,-2891,-548,1272,-2971,3007,518,484,-500
2,-298,-2932,-570,1234,-2511,3249,511,483,-500
2,-298,-2932,-570,1234,-2511,3249,507,482,-500
2,-180,-2873,-531,1147,-2033,3447,505,481,-499
2,-180,-2873,-531,1147,-2033,3447,504,480,-499
2,-80,-2732,-478,1079,-1588,3594,505,478,-498
2,-80,-2732,-478,1079,-1588,3594,507,477,-497
2,-78,-2627,-477,1025,-1268,3677,511,473,-498
2,-78,-2627,-477,1025,-1268,3677,514,470,-497
2,-53,-2535,-501,985,-1137,3677,519,466,-497
2,-53,-2535,-501,985,-1137,3677,524,462,-496
2,34,-2385,-513,993,-1061,3604,529,457,-496
2,34,-2385,-513,993,-1061,3604,534,451,-496
2,94,-2228,-514,1005,-1010,3401,540,445,-495
2,94,-2228,-514,1005,-1010,3401,545,439,-495
2,192,-2029,-516,1020,-919,3150,550,432,-496
2,192,-2029,-516,1020,-919,3150,555,425,-496
2,331,-1785,-451,1015,-704,2903,559,418,-496
2,331,-1785,-451,1015,-704,2903,563,410,-496
2,344,-1557,-395,961,-447,2635,566,402,-497
